coral_id,code,type,search_term,cafi_size_mm,measurement,alt_size_mm,alt_measurement,photo_num,id_certainty,general_notes,identification_notes,worms_id,lowest_level,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
FE-POC45,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,one gravid,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC45,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,one gravid,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC45,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,one gravid,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC45,PALA,fish,Paragobiodon lacunicolus,NA,total_length,NA,standard_length,,certain,,,219536,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon lacunicolus
FE-POC30,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,one gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC30,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,one gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC30,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,one gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC30,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,one gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC30,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,one gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC30,HASP,shrimp,Harpiliopsis spinigera,NA,rostrum_to_tail,NA,,,certain,one gravid,,220130,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
FE-POC30,HASP,shrimp,Harpiliopsis spinigera,NA,rostrum_to_tail,NA,,,certain,one gravid,,220130,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
FE-POC30,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC30,CALA,hermit,Calcinus laevimanus,NA,carapace_length,NA,,,certain,,,208669,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus laevimanus
FE-POC30,PAMO,fish,Paragobiodon modestus,NA,total_length,NA,standard_length,,certain,,,219538,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
FE-POC09,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,one gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC09,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,one gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC09,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC09,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC09,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC09,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,one gravid,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC09,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,one gravid,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC09,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,gravid,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC09,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC09,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC09,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC09,PSHE,fish,Pseudocheilinus hexataenia,NA,total_length,NA,standard_length,,certain,,,208915,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Labridae,NA,Pseudocheilinus,Pseudocheilinus hexataenia
FE-POC33,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC33,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC33,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC33,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC33,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC33,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC33,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC33,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC33,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC33,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC33,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC33,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC33,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC33,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC33,PAAR,fish,Paracirrhites arcatus,NA,total_length,NA,standard_length,,certain,,,218866,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Percoidei,NA,NA,Cirrhitidae,NA,Paracirrhites,Paracirrhites arcatus
FE-POC33,BRPI,echinoderm,Breviturma pica,NA,disc_width,NA,arm_length,,certain,,Accepted genus corrected from Ophiocoma to Breviturma,1306674,species,Echinodermata,Asterozoa,NA,Ophiuroidea,Myophiuroidea,Ophintegrida,Ophiacanthida,Ophiodermatina,NA,Ophiocomoidea,Ophiocomidae,NA,Breviturma,Breviturma pica
FE-POC01,POLY,worm,Polynoidae,NA,total_length,NA,,unknown worms 01,certain,,"Several species in here, but all very certainly in Polynoid family. Distinctly spaced parapodia and setae bundles with patterning down back",939,family,Annelida,NA,NA,Polychaeta,Errantia,NA,Phyllodocida,Aphroditiformia,NA,NA,Polynoidae,NA,NA,NA
FE-POC01,PHYL,worm,Phyllodocidae,NA,total_length,NA,,unknown worms 01,certain,,"Very certain on family, broad leaf-like extensions of parapodia and patterning matches well. Not enough ref'd genera to ID more closely",931,family,Annelida,NA,NA,Polychaeta,Errantia,NA,Phyllodocida,Phyllodociformia,NA,NA,Phyllodocidae,NA,NA,NA
FE-POC01,SYLL,worm,Syllidae,NA,total_length,NA,,unknown worms 01,certain,,"stripes and thick palps, thick parapodia extensions; Thicker stringy extensions of parapodia, very short setae",948,family,Annelida,NA,NA,Polychaeta,Errantia,NA,Phyllodocida,Nereidiformia,NA,NA,Syllidae,NA,NA,NA
FE-POC01,POCH,worm,Polychaeta,NA,total_length,NA,,unknown worms 01,uncertain,unlike any ref photos. Matches some polynoids in body shape but no setae,,883,class,Annelida,NA,NA,Polychaeta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FE-POC01,MOZE,snail,Morula zebrina,NA,total_length,NA,,unknown snail and possible SYCH 01,certain,,"Black splotches, bulbous Muricid shape, thick concentric spirals",744853,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Ergalataxinae,Morula,Morula zebrina
FE-POC01,SYCH,shrimp,Synalpheus charon,NA,rostrum_to_tail,NA,,unknown snail and possible SYCH 01,revision_possible,,"Red opaque shell, dark spots, very zig zaggy claw; worth getting expert opinion in case some are ALSI",210494,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
FE-POC38,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC38,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC38,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC38,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC09,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC09,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC59,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC59,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC59,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC59,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC59,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,"not retained, observed in field",,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC59,TRTI,crab,Trapezia tigrina,NA,carapace_width,NA,,,certain,"not retained, observed in field",,210186,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia tigrina
FE-POC59,BRPI,echinoderm,Breviturma pica,NA,disc_width,NA,arm_length,,certain,"not retained, observed in field",Accepted genus corrected from Ophiocoma to Breviturma,1306674,species,Echinodermata,Asterozoa,NA,Ophiuroidea,Myophiuroidea,Ophintegrida,Ophiacanthida,Ophiodermatina,NA,Ophiocomoidea,Ophiocomidae,NA,Breviturma,Breviturma pica
FE-POC59,CANI,hermit,Calcinus nitidus,NA,carapace_length,NA,,,certain,"not retained, observed in field",,208675,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus nitidus
FE-POC59,CANI,hermit,Calcinus nitidus,NA,carapace_length,NA,,,certain,"not retained, observed in field",,208675,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus nitidus
FE-POC31D,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,"not retained, observed in field","In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC01,CAMA,fish,Caracanthus maculatus,NA,total_length,NA,standard_length,,certain,,,220364,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Scorpaeniformes,Scorpaenoidei,NA,NA,Scorpaenidae,Caracanthinae,Caracanthus,Caracanthus maculatus
FE-POC01,CAMA,fish,Caracanthus maculatus,NA,total_length,NA,standard_length,,certain,,,220364,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Scorpaeniformes,Scorpaenoidei,NA,NA,Scorpaenidae,Caracanthinae,Caracanthus,Caracanthus maculatus
FE-POC01,PAMO,fish,Paragobiodon modestus,NA,total_length,NA,standard_length,,certain,,,219538,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
FE-POC01,PAMO,fish,Paragobiodon modestus,NA,total_length,NA,standard_length,,certain,,,219538,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
FE-POC01,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,1 gravid,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC01,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,1 gravid,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC01,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC01,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC01,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,1 gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC01,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,1 gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC01,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,1 gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC01,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,1 gravid,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC01,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC02,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC02,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC02,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC02,PAMO,fish,Paragobiodon modestus,NA,total_length,NA,standard_length,,certain,,,219538,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
FE-POC02,PAMO,fish,Paragobiodon modestus,NA,total_length,NA,standard_length,,certain,,,219538,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
FE-POC02,GAMA,squat_lobster,Galathea mauritiana,NA,carapace_length,NA,,,certain,,,210093,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
FE-POC03D,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,gravid,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC03D,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
